count,week,name,short_name,created_at,fips_id,disparity,week_start,medicare_status,year,percentage,_id,ethnicity
60869,45,Alaska,AK,,2,,14JUN,A,2013,0.3710920168,5473464086ccb5748a1b15f1,T
60869,46,Alaska,AK,,2,,21JUN,A,2013,0.3710920168,5473464086ccb5748a1b1600,T
60869,47,Alaska,AK,,2,,28JUN,A,2013,0.3710920168,5473464086ccb5748a1b160f,T
60869,48,Alaska,AK,,2,,05JUL,A,2013,0.3710920168,5473464086ccb5748a1b161e,T
60869,49,Alaska,AK,,2,,12JUL,A,2013,0.3710920168,5473464086ccb5748a1b162d,T
60869,50,Alaska,AK,,2,,19JUL,A,2013,0.3710920168,5473464086ccb5748a1b163c,T
60869,51,Alaska,AK,,2,,26JUL,A,2013,0.3710920168,5473464086ccb5748a1b164b,T
60869,52,Alaska,AK,,2,,02AUG,A,2013,0.3710920168,5473464086ccb5748a1b165a,T
489828,1,Arizona,AZ,,4,,10AUG,A,2013,0.0001041182,5473464086ccb5748a1b1669,T
489828,2,Arizona,AZ,,4,,17AUG,A,2013,0.0012310444,5473464086ccb5748a1b1678,T
489828,3,Arizona,AZ,,4,,24AUG,A,2013,0.0075536719,5473464086ccb5748a1b1687,T
489828,4,Arizona,AZ,,4,,31AUG,A,2013,0.025221098,5473464086ccb5748a1b1696,T
489828,5,Arizona,AZ,,4,,07SEP,A,2013,0.0596821741,5473464086ccb5748a1b16a5,T
489828,6,Arizona,AZ,,4,,14SEP,A,2013,0.1014294813,5473464086ccb5748a1b16b4,T
489828,7,Arizona,AZ,,4,,21SEP,A,2013,0.1529353159,5473464086ccb5748a1b16c3,T
489828,8,Arizona,AZ,,4,,28SEP,A,2013,0.2083996828,5473464086ccb5748a1b16d2,T
489828,9,Arizona,AZ,,4,,05OCT,A,2013,0.2726589739,5473464086ccb5748a1b16e1,T
489828,10,Arizona,AZ,,4,,12OCT,A,2013,0.3228276046,5473464086ccb5748a1b16f0,T
489828,11,Arizona,AZ,,4,,19OCT,A,2013,0.3626905764,5473464086ccb5748a1b16ff,T
489828,12,Arizona,AZ,,4,,26OCT,A,2013,0.3908249419,5473464086ccb5748a1b170e,T
489828,13,Arizona,AZ,,4,,02NOV,A,2013,0.4122324567,5473464086ccb5748a1b171d,T
489828,14,Arizona,AZ,,4,,09NOV,A,2013,0.4282441996,5473464086ccb5748a1b172c,T
489828,15,Arizona,AZ,,4,,16NOV,A,2013,0.4404791063,5473464086ccb5748a1b173b,T
489828,16,Arizona,AZ,,4,,23NOV,A,2013,0.4464546731,5473464086ccb5748a1b174a,T
489828,17,Arizona,AZ,,4,,30NOV,A,2013,0.4534224253,5473464086ccb5748a1b1759,T
489828,18,Arizona,AZ,,4,,07DEC,A,2013,0.4596103113,5473464086ccb5748a1b1768,T
489828,19,Arizona,AZ,,4,,14DEC,A,2013,0.4642160097,5473464086ccb5748a1b1777,T
489828,20,Arizona,AZ,,4,,21DEC,A,2013,0.4662269196,5473464086ccb5748a1b1786,T
489828,21,Arizona,AZ,,4,,28DEC,A,2013,0.4693422997,5473464086ccb5748a1b1795,T
489828,22,Arizona,AZ,,4,,04JAN,A,2013,0.474239937,5473464086ccb5748a1b17a4,T
489828,23,Arizona,AZ,,4,,11JAN,A,2013,0.4778963225,5473464086ccb5748a1b17b3,T
489828,24,Arizona,AZ,,4,,18JAN,A,2013,0.4809035007,5473464086ccb5748a1b17c2,T
489828,25,Arizona,AZ,,4,,25JAN,A,2013,0.4836432375,5473464086ccb5748a1b17d1,T
489828,26,Arizona,AZ,,4,,01FEB,A,2013,0.4857603069,5473464086ccb5748a1b17e0,T
489828,27,Arizona,AZ,,4,,08FEB,A,2013,0.4868076136,5473464086ccb5748a1b17ef,T
489828,28,Arizona,AZ,,4,,15FEB,A,2013,0.4874506965,5473464086ccb5748a1b17fe,T
489828,29,Arizona,AZ,,4,,22FEB,A,2013,0.4880141597,5473464086ccb5748a1b180d,T
489828,30,Arizona,AZ,,4,,01MAR,A,2013,0.4883938851,5473464086ccb5748a1b181c,T
489828,31,Arizona,AZ,,4,,08MAR,A,2013,0.4886694914,5473464086ccb5748a1b182b,T
489828,32,Arizona,AZ,,4,,15MAR,A,2013,0.4888777277,5473464086ccb5748a1b183a,T
489828,33,Arizona,AZ,,4,,22MAR,A,2013,0.4890226768,5473464086ccb5748a1b1849,T
489828,34,Arizona,AZ,,4,,29MAR,A,2013,0.4891022965,5473464086ccb5748a1b1858,T
489828,35,Arizona,AZ,,4,,05APR,A,2013,0.4891349608,5473464086ccb5748a1b1867,T
489828,36,Arizona,AZ,,4,,12APR,A,2013,0.4891512934,5473464086ccb5748a1b1876,T
489828,37,Arizona,AZ,,4,,19APR,A,2013,0.4891615007,5473464086ccb5748a1b1885,T
489828,38,Arizona,AZ,,4,,26APR,A,2013,0.4891696675,5473464086ccb5748a1b1894,T
489828,39,Arizona,AZ,,4,,03MAY,A,2013,0.4891717089,5473464086ccb5748a1b18a3,T
489828,40,Arizona,AZ,,4,,10MAY,A,2013,0.4891839577,5473464086ccb5748a1b18b2,T
489828,41,Arizona,AZ,,4,,17MAY,A,2013,0.4891962074,5473464086ccb5748a1b18c1,T
489828,42,Arizona,AZ,,4,,24MAY,A,2013,0.4892043732,5473464086ccb5748a1b18d0,T
489828,43,Arizona,AZ,,4,,31MAY,A,2013,0.4892043732,5473464086ccb5748a1b18df,T
489828,44,Arizona,AZ,,4,,07JUN,A,2013,0.4892043732,5473464086ccb5748a1b18ee,T
489828,45,Arizona,AZ,,4,,14JUN,A,2013,0.4892043732,5473464086ccb5748a1b18fd,T
489828,46,Arizona,AZ,,4,,21JUN,A,2013,0.4892043732,5473464086ccb5748a1b190c,T
489828,47,Arizona,AZ,,4,,28JUN,A,2013,0.4892043732,5473464086ccb5748a1b191b,T
489828,48,Arizona,AZ,,4,,05JUL,A,2013,0.4892043732,5473464086ccb5748a1b192a,T
489828,49,Arizona,AZ,,4,,12JUL,A,2013,0.4892043732,5473464086ccb5748a1b1939,T
489828,50,Arizona,AZ,,4,,19JUL,A,2013,0.4892043732,5473464086ccb5748a1b1948,T
489828,51,Arizona,AZ,,4,,26JUL,A,2013,0.4892043732,5473464086ccb5748a1b1957,T
489828,52,Arizona,AZ,,4,,02AUG,A,2013,0.4892043732,5473464086ccb5748a1b1966,T
0,1,Arkansas,AR,,5,,10AUG,A,2013,0,5473464086ccb5748a1b1975,T
386478,2,Arkansas,AR,,5,,17AUG,A,2013,0.0002199349,5473464086ccb5748a1b1984,T
386478,3,Arkansas,AR,,5,,24AUG,A,2013,0.0012989096,5473464086ccb5748a1b1993,T
386478,4,Arkansas,AR,,5,,31AUG,A,2013,0.0054492106,5473464086ccb5748a1b19a2,T
386478,5,Arkansas,AR,,5,,07SEP,A,2013,0.016019023,5473464086ccb5748a1b19b1,T
386478,6,Arkansas,AR,,5,,14SEP,A,2013,0.0358571509,5473464086ccb5748a1b19c0,T
386478,7,Arkansas,AR,,5,,21SEP,A,2013,0.0659675323,5473464086ccb5748a1b19cf,T
386478,8,Arkansas,AR,,5,,28SEP,A,2013,0.1128757652,5473464086ccb5748a1b19de,T
386478,9,Arkansas,AR,,5,,05OCT,A,2013,0.1697638673,5473464086ccb5748a1b19ed,T
386478,10,Arkansas,AR,,5,,12OCT,A,2013,0.2238212782,5473464086ccb5748a1b19fc,T
386478,11,Arkansas,AR,,5,,19OCT,A,2013,0.2888055723,5473464086ccb5748a1b1a0b,T
386478,12,Arkansas,AR,,5,,26OCT,A,2013,0.3360165386,5473464086ccb5748a1b1a1a,T
386478,13,Arkansas,AR,,5,,02NOV,A,2013,0.3711155606,5473464086ccb5748a1b1a29,T
386478,14,Arkansas,AR,,5,,09NOV,A,2013,0.3952074889,5473464086ccb5748a1b1a38,T
386478,15,Arkansas,AR,,5,,16NOV,A,2013,0.4130429151,5473464086ccb5748a1b1a47,T
386478,16,Arkansas,AR,,5,,23NOV,A,2013,0.4197418736,5473464086ccb5748a1b1a56,T
386478,17,Arkansas,AR,,5,,30NOV,A,2013,0.4282675851,5473464086ccb5748a1b1a65,T
386478,18,Arkansas,AR,,5,,07DEC,A,2013,0.4347931826,5473464086ccb5748a1b1a74,T
386478,19,Arkansas,AR,,5,,14DEC,A,2013,0.4412722066,5473464086ccb5748a1b1a83,T
386478,20,Arkansas,AR,,5,,21DEC,A,2013,0.4439812871,5473464086ccb5748a1b1a92,T
386478,21,Arkansas,AR,,5,,28DEC,A,2013,0.4517333452,5473464086ccb5748a1b1aa1,T
386478,22,Arkansas,AR,,5,,04JAN,A,2013,0.4574335404,5473464086ccb5748a1b1ab0,T
386478,23,Arkansas,AR,,5,,11JAN,A,2013,0.4655167945,5473464086ccb5748a1b1abf,T
386478,24,Arkansas,AR,,5,,18JAN,A,2013,0.4702829132,5473464086ccb5748a1b1ace,T
386478,25,Arkansas,AR,,5,,25JAN,A,2013,0.4728341587,5473464086ccb5748a1b1add,T
386478,26,Arkansas,AR,,5,,01FEB,A,2013,0.4738717331,5473464086ccb5748a1b1aec,T
386478,27,Arkansas,AR,,5,,08FEB,A,2013,0.4748756718,5473464086ccb5748a1b1afb,T
386478,28,Arkansas,AR,,5,,15FEB,A,2013,0.4754733769,5473464086ccb5748a1b1b0a,T
386478,29,Arkansas,AR,,5,,22FEB,A,2013,0.4758407976,5473464086ccb5748a1b1b19,T
386478,30,Arkansas,AR,,5,,01MAR,A,2013,0.4761073068,5473464086ccb5748a1b1b28,T
386478,31,Arkansas,AR,,5,,08MAR,A,2013,0.4763505291,5473464086ccb5748a1b1b37,T
386478,32,Arkansas,AR,,5,,15MAR,A,2013,0.4765342399,5473464086ccb5748a1b1b46,T
386478,33,Arkansas,AR,,5,,22MAR,A,2013,0.4766480885,5473464086ccb5748a1b1b55,T
386478,34,Arkansas,AR,,5,,29MAR,A,2013,0.4767386494,5473464086ccb5748a1b1b64,T
386478,35,Arkansas,AR,,5,,05APR,A,2013,0.4767645244,5473464086ccb5748a1b1b73,T
386478,36,Arkansas,AR,,5,,12APR,A,2013,0.4768033363,5473464086ccb5748a1b1b82,T
386478,37,Arkansas,AR,,5,,19APR,A,2013,0.4768188614,5473464086ccb5748a1b1b91,T
386478,38,Arkansas,AR,,5,,26APR,A,2013,0.4768421482,5473464086ccb5748a1b1ba0,T
386478,39,Arkansas,AR,,5,,03MAY,A,2013,0.4768473236,5473464086ccb5748a1b1baf,T
386478,40,Arkansas,AR,,5,,10MAY,A,2013,0.4768550862,5473464086ccb5748a1b1bbe,T
386478,41,Arkansas,AR,,5,,17MAY,A,2013,0.4768602606,5473464086ccb5748a1b1bcd,T
386478,42,Arkansas,AR,,5,,24MAY,A,2013,0.476865436,5473464086ccb5748a1b1bdc,T
386478,43,Arkansas,AR,,5,,31MAY,A,2013,0.476865436,5473464086ccb5748a1b1beb,T
386478,44,Arkansas,AR,,5,,07JUN,A,2013,0.476865436,5473464086ccb5748a1b1bfa,T
386478,45,Arkansas,AR,,5,,14JUN,A,2013,0.476865436,5473464086ccb5748a1b1c09,T
386478,46,Arkansas,AR,,5,,21JUN,A,2013,0.476865436,5473464086ccb5748a1b1c18,T
386478,47,Arkansas,AR,,5,,28JUN,A,2013,0.476865436,5473464086ccb5748a1b1c27,T
386478,48,Arkansas,AR,,5,,05JUL,A,2013,0.476865436,5473464086ccb5748a1b1c36,T
386478,49,Arkansas,AR,,5,,12JUL,A,2013,0.476865436,5473464086ccb5748a1b1c45,T
386478,50,Arkansas,AR,,5,,19JUL,A,2013,0.476865436,5473464086ccb5748a1b1c54,T
386478,51,Arkansas,AR,,5,,26JUL,A,2013,0.476865436,5473464086ccb5748a1b1c63,T
386478,52,Arkansas,AR,,5,,02AUG,A,2013,0.476865436,5473464086ccb5748a1b1c72,T
2359069,1,California,CA,,6,,10AUG,A,2013,0.0010309152,5473464086ccb5748a1b1c81,T
2359069,2,California,CA,,6,,17AUG,A,2013,0.0049027816,5473464086ccb5748a1b1c90,T
2359069,3,California,CA,,6,,24AUG,A,2013,0.0139644071,5473464086ccb5748a1b1c9f,T
2359069,4,California,CA,,6,,31AUG,A,2013,0.0327455449,5473464086ccb5748a1b1cae,T
2359069,5,California,CA,,6,,07SEP,A,2013,0.066212137,5473464086ccb5748a1b1cbd,T
2359069,6,California,CA,,6,,14SEP,A,2013,0.1053415562,5473464086ccb5748a1b1ccc,T
2359069,7,California,CA,,6,,21SEP,A,2013,0.1512558553,5473464086ccb5748a1b1cdb,T
2359069,8,California,CA,,6,,28SEP,A,2013,0.2050262201,5473464086ccb5748a1b1cea,T
2359069,9,California,CA,,6,,05OCT,A,2013,0.2546042521,5473464086ccb5748a1b1cf9,T
2359069,10,California,CA,,6,,12OCT,A,2013,0.2970053013,5473464086ccb5748a1b1d08,T
2359069,11,California,CA,,6,,19OCT,A,2013,0.3316028481,5473464086ccb5748a1b1d17,T
2359069,12,California,CA,,6,,26OCT,A,2013,0.3589246431,5473464086ccb5748a1b1d26,T
2359069,13,California,CA,,6,,02NOV,A,2013,0.3804611051,5473464086ccb5748a1b1d35,T
2359069,14,California,CA,,6,,09NOV,A,2013,0.3967187898,5473464086ccb5748a1b1d44,T
2359069,15,California,CA,,6,,16NOV,A,2013,0.4101931732,5473464086ccb5748a1b1d53,T
2359069,16,California,CA,,6,,23NOV,A,2013,0.4163155034,5473464086ccb5748a1b1d62,T
2359069,17,California,CA,,6,,30NOV,A,2013,0.4240295636,5473464086ccb5748a1b1d71,T
2359069,18,California,CA,,6,,07DEC,A,2013,0.4304630337,5473464086ccb5748a1b1d80,T
2359069,19,California,CA,,6,,14DEC,A,2013,0.4353043502,5473464086ccb5748a1b1d8f,T
2359069,20,California,CA,,6,,21DEC,A,2013,0.4372212086,5473464086ccb5748a1b1d9e,T
2359069,21,California,CA,,6,,28DEC,A,2013,0.4408929963,5473464086ccb5748a1b1dad,T
2359069,22,California,CA,,6,,04JAN,A,2013,0.4492390845,5473464086ccb5748a1b1dbc,T
2359069,23,California,CA,,6,,11JAN,A,2013,0.4583392851,5473464086ccb5748a1b1dcb,T
2359069,24,California,CA,,6,,18JAN,A,2013,0.4632598702,5473464086ccb5748a1b1dda,T
2359069,25,California,CA,,6,,25JAN,A,2013,0.4670308493,5473464086ccb5748a1b1de9,T
2359069,26,California,CA,,6,,01FEB,A,2013,0.4698595079,5473464086ccb5748a1b1df8,T
2359069,27,California,CA,,6,,08FEB,A,2013,0.4714720082,5473464086ccb5748a1b1e07,T
2359069,28,California,CA,,6,,15FEB,A,2013,0.4725084342,5473464086ccb5748a1b1e16,T
2359069,29,California,CA,,6,,22FEB,A,2013,0.4732811963,5473464086ccb5748a1b1e25,T
2359069,30,California,CA,,6,,01MAR,A,2013,0.4737941111,5473464086ccb5748a1b1e34,T
2359069,31,California,CA,,6,,08MAR,A,2013,0.4741179673,5473464086ccb5748a1b1e43,T
2359069,32,California,CA,,6,,15MAR,A,2013,0.4743595878,5473464086ccb5748a1b1e52,T
2359069,33,California,CA,,6,,22MAR,A,2013,0.4745431347,5473464086ccb5748a1b1e61,T
2359069,34,California,CA,,6,,29MAR,A,2013,0.4746635212,5473464086ccb5748a1b1e70,T
2359069,35,California,CA,,6,,05APR,A,2013,0.4747254103,5473464086ccb5748a1b1e7f,T
2359069,36,California,CA,,6,,12APR,A,2013,0.4747644085,5473464086ccb5748a1b1e8e,T
2359069,37,California,CA,,6,,19APR,A,2013,0.474801288,5473464086ccb5748a1b1e9d,T
2359069,38,California,CA,,6,,26APR,A,2013,0.4748254493,5473464086ccb5748a1b1eac,T
2359069,39,California,CA,,6,,03MAY,A,2013,0.4748411337,5473464086ccb5748a1b1ebb,T
2359069,40,California,CA,,6,,10MAY,A,2013,0.4748576656,5473464086ccb5748a1b1eca,T
2359069,41,California,CA,,6,,17MAY,A,2013,0.4748725025,5473464086ccb5748a1b1ed9,T
2359069,42,California,CA,,6,,24MAY,A,2013,0.4748831,5473464086ccb5748a1b1ee8,T
2359069,43,California,CA,,6,,31MAY,A,2013,0.4748831,5473464086ccb5748a1b1ef7,T
2359069,44,California,CA,,6,,07JUN,A,2013,0.4748831,5473464086ccb5748a1b1f06,T
2359069,45,California,CA,,6,,14JUN,A,2013,0.4748831,5473464086ccb5748a1b1f15,T
2359069,46,California,CA,,6,,21JUN,A,2013,0.4748831,5473464086ccb5748a1b1f24,T
2359069,47,California,CA,,6,,28JUN,A,2013,0.4748831,5473464086ccb5748a1b1f33,T
2359069,48,California,CA,,6,,05JUL,A,2013,0.4748831,5473464086ccb5748a1b1f42,T
2359069,49,California,CA,,6,,12JUL,A,2013,0.4748831,5473464086ccb5748a1b1f51,T
2359069,50,California,CA,,6,,19JUL,A,2013,0.4748831,5473464086ccb5748a1b1f60,T
2359069,51,California,CA,,6,,26JUL,A,2013,0.4748831,5473464086ccb5748a1b1f6f,T
2359069,52,California,CA,,6,,02AUG,A,2013,0.4748831,5473464086ccb5748a1b1f7e,T
346569,1,Colorado,CO,,8,,10AUG,A,2013,0.0001731257,5473464086ccb5748a1b1f8d,T
346569,2,Colorado,CO,,8,,17AUG,A,2013,0.0011887965,5473464086ccb5748a1b1f9c,T
346569,3,Colorado,CO,,8,,24AUG,A,2013,0.0053265006,5473464086ccb5748a1b1fab,T
346569,4,Colorado,CO,,8,,31AUG,A,2013,0.0183946054,5473464086ccb5748a1b1fba,T
346569,5,Colorado,CO,,8,,07SEP,A,2013,0.0421993888,5473464086ccb5748a1b1fc9,T
346569,6,Colorado,CO,,8,,14SEP,A,2013,0.0785096185,5473464086ccb5748a1b1fd8,T
346569,7,Colorado,CO,,8,,21SEP,A,2013,0.1277234834,5473464086ccb5748a1b1fe7,T
346569,8,Colorado,CO,,8,,28SEP,A,2013,0.1910701762,5473464086ccb5748a1b1ff6,T
346569,9,Colorado,CO,,8,,05OCT,A,2013,0.2600059435,5473464086ccb5748a1b2005,T
346569,10,Colorado,CO,,8,,12OCT,A,2013,0.3190822024,5473464086ccb5748a1b2014,T
