count,week,name,short_name,created_at,fips_id,disparity,week_start,medicare_status,year,percentage,_id,ethnicity
443597,8,Iowa,IA,,19,,19SEP,A,2015,0.0319704596,56126417d659eb5b9e02b277,T
443597,7,Iowa,IA,,19,,12SEP,A,2015,0.0317337583,56126417d659eb5b9e02b268,T
443597,6,Iowa,IA,,19,,05SEP,A,2015,0.0239879891,56126417d659eb5b9e02b259,T
443597,5,Iowa,IA,,19,,29AUG,A,2015,0.0124775415,56126417d659eb5b9e02b24a,T
443597,4,Iowa,IA,,19,,22AUG,A,2015,0.00457848,56126417d659eb5b9e02b23b,T
443597,3,Iowa,IA,,19,,15AUG,A,2015,0.0010910804,56126417d659eb5b9e02b22c,T
443597,2,Iowa,IA,,19,,08AUG,A,2015,0.0001825982,56126417d659eb5b9e02b21d,T
0,1,Iowa,IA,,19,,01AUG,A,2015,0,56126416d659eb5b9e02b20e,T
377624,9,Kansas,KS,,20,,26SEP,A,2015,0.0217623879,56126419d659eb5b9e02b30d,T
377624,8,Kansas,KS,,20,,19SEP,A,2015,0.0217623879,56126419d659eb5b9e02b2fe,T
377624,7,Kansas,KS,,20,,12SEP,A,2015,0.0210791687,56126418d659eb5b9e02b2ef,T
377624,6,Kansas,KS,,20,,05SEP,A,2015,0.0139662733,56126418d659eb5b9e02b2e0,T
377624,5,Kansas,KS,,20,,29AUG,A,2015,0.0061622143,56126418d659eb5b9e02b2d1,T
377624,4,Kansas,KS,,20,,22AUG,A,2015,0.0019596212,56126418d659eb5b9e02b2c2,T
377624,3,Kansas,KS,,20,,15AUG,A,2015,0.0006593861,56126418d659eb5b9e02b2b3,T
377624,2,Kansas,KS,,20,,08AUG,A,2015,0.0001297587,56126418d659eb5b9e02b2a4,T
0,1,Kansas,KS,,20,,01AUG,A,2015,0,56126418d659eb5b9e02b295,T
567910,9,Kentucky,KY,,21,,26SEP,A,2015,0.0284921906,5612641ad659eb5b9e02b394,T
567910,8,Kentucky,KY,,21,,19SEP,A,2015,0.0284921906,5612641ad659eb5b9e02b385,T
567910,7,Kentucky,KY,,21,,12SEP,A,2015,0.0284622563,5612641ad659eb5b9e02b376,T
567910,6,Kentucky,KY,,21,,05SEP,A,2015,0.021728795,5612641ad659eb5b9e02b367,T
567910,5,Kentucky,KY,,21,,29AUG,A,2015,0.0128101284,5612641ad659eb5b9e02b358,T
567910,4,Kentucky,KY,,21,,22AUG,A,2015,0.005898822,56126419d659eb5b9e02b349,T
567910,3,Kentucky,KY,,21,,15AUG,A,2015,0.0028402388,56126419d659eb5b9e02b33a,T
567910,2,Kentucky,KY,,21,,08AUG,A,2015,0.0010177669,56126419d659eb5b9e02b32b,T
567910,1,Kentucky,KY,,21,,01AUG,A,2015,0.0003204733,56126419d659eb5b9e02b31c,T
486417,9,Louisiana,LA,,22,,26SEP,A,2015,0.0265389573,5612641cd659eb5b9e02b41b,T
486417,8,Louisiana,LA,,22,,19SEP,A,2015,0.0265389573,5612641cd659eb5b9e02b40c,T
486417,7,Louisiana,LA,,22,,12SEP,A,2015,0.0265142871,5612641bd659eb5b9e02b3fd,T
486417,6,Louisiana,LA,,22,,05SEP,A,2015,0.0178756088,5612641bd659eb5b9e02b3ee,T
486417,5,Louisiana,LA,,22,,29AUG,A,2015,0.0096974407,5612641bd659eb5b9e02b3df,T
486417,4,Louisiana,LA,,22,,22AUG,A,2015,0.0044632486,5612641bd659eb5b9e02b3d0,T
486417,3,Louisiana,LA,,22,,15AUG,A,2015,0.0021360273,5612641bd659eb5b9e02b3c1,T
486417,2,Louisiana,LA,,22,,08AUG,A,2015,0.0007010446,5612641bd659eb5b9e02b3b2,T
486417,1,Louisiana,LA,,22,,01AUG,A,2015,0.0002138083,5612641ad659eb5b9e02b3a3,T
208691,9,Maine,ME,,23,,26SEP,A,2015,0.0291866923,5612641dd659eb5b9e02b4a2,T
208691,8,Maine,ME,,23,,19SEP,A,2015,0.0291866923,5612641dd659eb5b9e02b493,T
208691,6,Maine,ME,,23,,05SEP,A,2015,0.0243326257,5612641cd659eb5b9e02b475,T
208691,7,Maine,ME,,23,,12SEP,A,2015,0.0291483581,5612641dd659eb5b9e02b484,T
208691,5,Maine,ME,,23,,29AUG,A,2015,0.0150940865,5612641cd659eb5b9e02b466,T
208691,4,Maine,ME,,23,,22AUG,A,2015,0.0082035162,5612641cd659eb5b9e02b457,T
208691,3,Maine,ME,,23,,15AUG,A,2015,0.004125717,5612641cd659eb5b9e02b448,T
208691,2,Maine,ME,,23,,08AUG,A,2015,0.0020987968,5612641cd659eb5b9e02b439,T
208691,1,Maine,ME,,23,,01AUG,A,2015,0.000910437,5612641cd659eb5b9e02b42a,T
721387,9,Maryland,MD,,24,,26SEP,A,2015,0.0420176687,5612641ed659eb5b9e02b529,T
721387,8,Maryland,MD,,24,,19SEP,A,2015,0.0420176687,5612641ed659eb5b9e02b51a,T
721387,7,Maryland,MD,,24,,12SEP,A,2015,0.0419455853,5612641ed659eb5b9e02b50b,T
721387,6,Maryland,MD,,24,,05SEP,A,2015,0.0309140586,5612641ed659eb5b9e02b4fc,T
721387,5,Maryland,MD,,24,,29AUG,A,2015,0.0176119059,5612641ed659eb5b9e02b4ed,T
721387,4,Maryland,MD,,24,,22AUG,A,2015,0.0073691375,5612641dd659eb5b9e02b4de,T
721387,3,Maryland,MD,,24,,15AUG,A,2015,0.0035445607,5612641dd659eb5b9e02b4cf,T
721387,2,Maryland,MD,,24,,08AUG,A,2015,0.0016482138,5612641dd659eb5b9e02b4c0,T
721387,1,Maryland,MD,,24,,01AUG,A,2015,0.0006750884,5612641dd659eb5b9e02b4b1,T
820621,9,Massachusetts,MA,,25,,26SEP,A,2015,0.0462917717,56126420d659eb5b9e02b5b0,T
820621,8,Massachusetts,MA,,25,,19SEP,A,2015,0.0462917717,56126420d659eb5b9e02b5a1,T
820621,7,Massachusetts,MA,,25,,12SEP,A,2015,0.0460821743,5612641fd659eb5b9e02b592,T
820621,6,Massachusetts,MA,,25,,05SEP,A,2015,0.0333942221,5612641fd659eb5b9e02b583,T
820621,5,Massachusetts,MA,,25,,29AUG,A,2015,0.0195144896,5612641fd659eb5b9e02b574,T
820621,4,Massachusetts,MA,,25,,22AUG,A,2015,0.0098510762,5612641fd659eb5b9e02b565,T
820621,3,Massachusetts,MA,,25,,15AUG,A,2015,0.0047732144,5612641fd659eb5b9e02b556,T
820621,2,Massachusetts,MA,,25,,08AUG,A,2015,0.0023665005,5612641fd659eb5b9e02b547,T
820621,1,Massachusetts,MA,,25,,01AUG,A,2015,0.0009955875,5612641ed659eb5b9e02b538,T
1121797,9,Michigan,MI,,26,,26SEP,A,2015,0.033031823,56126421d659eb5b9e02b637,T
1121797,8,Michigan,MI,,26,,19SEP,A,2015,0.033031823,56126421d659eb5b9e02b628,T
1121797,7,Michigan,MI,,26,,12SEP,A,2015,0.0327385436,56126421d659eb5b9e02b619,T
1121797,6,Michigan,MI,,26,,05SEP,A,2015,0.0245810962,56126421d659eb5b9e02b60a,T
1121797,5,Michigan,MI,,26,,29AUG,A,2015,0.0131030837,56126421d659eb5b9e02b5fb,T
1121797,4,Michigan,MI,,26,,22AUG,A,2015,0.005394024,56126420d659eb5b9e02b5ec,T
1121797,3,Michigan,MI,,26,,15AUG,A,2015,0.0020467161,56126420d659eb5b9e02b5dd,T
1121797,2,Michigan,MI,,26,,08AUG,A,2015,0.0007193815,56126420d659eb5b9e02b5ce,T
1121797,1,Michigan,MI,,26,,01AUG,A,2015,0.0002166167,56126420d659eb5b9e02b5bf,T
349137,9,Minnesota,MN,,27,,26SEP,A,2015,0.0313258119,56126422d659eb5b9e02b6be,T
349137,8,Minnesota,MN,,27,,19SEP,A,2015,0.0313258119,56126422d659eb5b9e02b6af,T
349137,7,Minnesota,MN,,27,,12SEP,A,2015,0.0312656636,56126422d659eb5b9e02b6a0,T
349137,6,Minnesota,MN,,27,,05SEP,A,2015,0.0226243566,56126422d659eb5b9e02b691,T
349137,5,Minnesota,MN,,27,,29AUG,A,2015,0.0106118801,56126422d659eb5b9e02b682,T
349137,4,Minnesota,MN,,27,,22AUG,A,2015,0.0036117627,56126422d659eb5b9e02b673,T
349137,3,Minnesota,MN,,27,,15AUG,A,2015,0.0011284968,56126421d659eb5b9e02b664,T
349137,2,Minnesota,MN,,27,,08AUG,A,2015,0.0002320006,56126421d659eb5b9e02b655,T
0,1,Minnesota,MN,,27,,01AUG,A,2015,0,56126421d659eb5b9e02b646,T
441140,9,Mississippi,MS,,28,,26SEP,A,2015,0.0221879675,56126424d659eb5b9e02b745,T
441140,8,Mississippi,MS,,28,,19SEP,A,2015,0.0221879675,56126424d659eb5b9e02b736,T
441140,7,Mississippi,MS,,28,,12SEP,A,2015,0.0221743664,56126423d659eb5b9e02b727,T
441140,6,Mississippi,MS,,28,,05SEP,A,2015,0.0158838464,56126423d659eb5b9e02b718,T
441140,5,Mississippi,MS,,28,,29AUG,A,2015,0.0084122954,56126423d659eb5b9e02b709,T
441140,4,Mississippi,MS,,28,,22AUG,A,2015,0.0033798794,56126423d659eb5b9e02b6fa,T
441140,3,Mississippi,MS,,28,,15AUG,A,2015,0.0013125085,56126423d659eb5b9e02b6eb,T
441140,2,Mississippi,MS,,28,,08AUG,A,2015,0.0002606882,56126423d659eb5b9e02b6dc,T
441140,1,Mississippi,MS,,28,,01AUG,A,2015,9.74747e-05,56126423d659eb5b9e02b6cd,T
718301,9,Missouri,MO,,29,,26SEP,A,2015,0.023982982,56126425d659eb5b9e02b7cc,T
718301,8,Missouri,MO,,29,,19SEP,A,2015,0.023982982,56126425d659eb5b9e02b7bd,T
718301,7,Missouri,MO,,29,,12SEP,A,2015,0.0238131368,56126425d659eb5b9e02b7ae,T
718301,6,Missouri,MO,,29,,05SEP,A,2015,0.0180843407,56126425d659eb5b9e02b79f,T
718301,5,Missouri,MO,,29,,29AUG,A,2015,0.0096491582,56126425d659eb5b9e02b790,T
718301,4,Missouri,MO,,29,,22AUG,A,2015,0.0036683786,56126425d659eb5b9e02b781,T
718301,3,Missouri,MO,,29,,15AUG,A,2015,0.0011958775,56126424d659eb5b9e02b772,T
718301,2,Missouri,MO,,29,,08AUG,A,2015,0.0002255322,56126424d659eb5b9e02b763,T
718301,1,Missouri,MO,,29,,01AUG,A,2015,4.0373e-05,56126424d659eb5b9e02b754,T
146793,9,Montana,MT,,30,,26SEP,A,2015,0.0122894143,56126427d659eb5b9e02b853,T
146793,8,Montana,MT,,30,,19SEP,A,2015,0.0122894143,56126427d659eb5b9e02b844,T
146793,7,Montana,MT,,30,,12SEP,A,2015,0.0121327311,56126426d659eb5b9e02b835,T
146793,6,Montana,MT,,30,,05SEP,A,2015,0.008767448,56126426d659eb5b9e02b826,T
146793,5,Montana,MT,,30,,29AUG,A,2015,0.0041623238,56126426d659eb5b9e02b817,T
146793,4,Montana,MT,,30,,22AUG,A,2015,0.0015600199,56126426d659eb5b9e02b808,T
146793,3,Montana,MT,,30,,15AUG,A,2015,0.0004019265,56126426d659eb5b9e02b7f9,T
0,2,Montana,MT,,30,,08AUG,A,2015,0,56126426d659eb5b9e02b7ea,T
0,1,Montana,MT,,30,,01AUG,A,2015,0,56126425d659eb5b9e02b7db,T
32215224,1,National,US,,0,,01AUG,A,2015,0.0003314272,56126403d659eb5b9e02a99e,T
32215224,2,National,US,,0,,08AUG,A,2015,0.0009840068,56126403d659eb5b9e02a9ad,T
32215224,3,National,US,,0,,15AUG,A,2015,0.0026381316,56126403d659eb5b9e02a9bc,T
32215224,4,National,US,,0,,22AUG,A,2015,0.0061817667,56126403d659eb5b9e02a9cb,T
32215224,5,National,US,,0,,29AUG,A,2015,0.0143996205,56126403d659eb5b9e02a9da,T
32215224,9,National,US,,0,,26SEP,A,2015,0.0343293282,56126403d659eb5b9e02aa16,T
32215224,8,National,US,,0,,19SEP,A,2015,0.0343293282,56126403d659eb5b9e02aa07,T
32215224,7,National,US,,0,,12SEP,A,2015,0.0341814167,56126403d659eb5b9e02a9f8,T
32215224,6,National,US,,0,,05SEP,A,2015,0.0253842407,56126403d659eb5b9e02a9e9,T
245433,9,Nebraska,NE,,31,,26SEP,A,2015,0.0207714529,56126428d659eb5b9e02b8da,T
245433,8,Nebraska,NE,,31,,19SEP,A,2015,0.0207714529,56126428d659eb5b9e02b8cb,T
245433,7,Nebraska,NE,,31,,12SEP,A,2015,0.0203925307,56126428d659eb5b9e02b8bc,T
245433,6,Nebraska,NE,,31,,05SEP,A,2015,0.0153280121,56126428d659eb5b9e02b8ad,T
245433,5,Nebraska,NE,,31,,29AUG,A,2015,0.007994035,56126428d659eb5b9e02b89e,T
245433,4,Nebraska,NE,,31,,22AUG,A,2015,0.0030680471,56126428d659eb5b9e02b88f,T
245433,3,Nebraska,NE,,31,,15AUG,A,2015,0.0008230352,56126427d659eb5b9e02b880,T
245433,2,Nebraska,NE,,31,,08AUG,A,2015,0.0001629773,56126427d659eb5b9e02b871,T
0,1,Nebraska,NE,,31,,01AUG,A,2015,0,56126427d659eb5b9e02b862,T
250158,9,Nevada,NV,,32,,26SEP,A,2015,0.0299170924,56126429d659eb5b9e02b961,T
250158,8,Nevada,NV,,32,,19SEP,A,2015,0.0299170924,56126429d659eb5b9e02b952,T
250158,7,Nevada,NV,,32,,12SEP,A,2015,0.0296652516,56126429d659eb5b9e02b943,T
250158,6,Nevada,NV,,32,,05SEP,A,2015,0.0236570487,56126429d659eb5b9e02b934,T
