count,week,name,short_name,created_at,fips_id,disparity,week_start,medicare_status,year,percentage,_id,ethnicity
517160,15,Arizona,AZ,,4,,15NOV,A,2014,0.4443035033,55c899b2f6f1d0103dd855eb,T
517160,14,Arizona,AZ,,4,,08NOV,A,2014,0.4303000998,55c899b1f6f1d0103dd855dc,T
517160,13,Arizona,AZ,,4,,01NOV,A,2014,0.4127175333,55c899b1f6f1d0103dd855cd,T
517160,12,Arizona,AZ,,4,,25OCT,A,2014,0.389005336,55c899b1f6f1d0103dd855be,T
517160,11,Arizona,AZ,,4,,18OCT,A,2014,0.3570268387,55c899b1f6f1d0103dd855af,T
517160,10,Arizona,AZ,,4,,11OCT,A,2014,0.3119382774,55c899b1f6f1d0103dd855a0,T
517160,9,Arizona,AZ,,4,,04OCT,A,2014,0.2588831307,55c899b0f6f1d0103dd85591,T
517160,8,Arizona,AZ,,4,,27SEP,A,2014,0.2003480545,55c899b0f6f1d0103dd85582,T
517160,7,Arizona,AZ,,4,,20SEP,A,2014,0.145096295,55c899b0f6f1d0103dd85573,T
517160,6,Arizona,AZ,,4,,13SEP,A,2014,0.0969177815,55c899b0f6f1d0103dd85564,T
517160,5,Arizona,AZ,,4,,06SEP,A,2014,0.0597107278,55c899b0f6f1d0103dd85555,T
517160,4,Arizona,AZ,,4,,30AUG,A,2014,0.0324290354,55c899b0f6f1d0103dd85546,T
517160,3,Arizona,AZ,,4,,23AUG,A,2014,0.0159602444,55c899b0f6f1d0103dd85537,T
517160,2,Arizona,AZ,,4,,16AUG,A,2014,0.0072956145,55c899b0f6f1d0103dd85528,T
517160,1,Arizona,AZ,,4,,09AUG,A,2014,0.002523397,55c899aff6f1d0103dd85519,T
396468,52,Arkansas,AR,,5,,01AUG,A,2014,0.4888263363,55c899c2f6f1d0103dd85b22,T
396468,51,Arkansas,AR,,5,,25JUL,A,2014,0.4888263363,55c899c2f6f1d0103dd85b13,T
396468,50,Arkansas,AR,,5,,18JUL,A,2014,0.4888263363,55c899c2f6f1d0103dd85b04,T
396468,49,Arkansas,AR,,5,,11JUL,A,2014,0.4888263363,55c899c2f6f1d0103dd85af5,T
396468,48,Arkansas,AR,,5,,04JUL,A,2014,0.4888263363,55c899c2f6f1d0103dd85ae6,T
396468,47,Arkansas,AR,,5,,27JUN,A,2014,0.4888263363,55c899c1f6f1d0103dd85ad7,T
396468,46,Arkansas,AR,,5,,20JUN,A,2014,0.4888263363,55c899c1f6f1d0103dd85ac8,T
396468,45,Arkansas,AR,,5,,13JUN,A,2014,0.4888263363,55c899c1f6f1d0103dd85ab9,T
396468,44,Arkansas,AR,,5,,06JUN,A,2014,0.4888263363,55c899c1f6f1d0103dd85aaa,T
396468,43,Arkansas,AR,,5,,30MAY,A,2014,0.4888263363,55c899c1f6f1d0103dd85a9b,T
396468,42,Arkansas,AR,,5,,23MAY,A,2014,0.4888263363,55c899c1f6f1d0103dd85a8c,T
396468,41,Arkansas,AR,,5,,16MAY,A,2014,0.4888238134,55c899c1f6f1d0103dd85a7d,T
396468,40,Arkansas,AR,,5,,09MAY,A,2014,0.4888036354,55c899c0f6f1d0103dd85a6e,T
396468,39,Arkansas,AR,,5,,02MAY,A,2014,0.4888011133,55c899c0f6f1d0103dd85a5f,T
396468,38,Arkansas,AR,,5,,25APR,A,2014,0.4887985913,55c899c0f6f1d0103dd85a50,T
396468,37,Arkansas,AR,,5,,18APR,A,2014,0.4887910243,55c899c0f6f1d0103dd85a41,T
396468,36,Arkansas,AR,,5,,11APR,A,2014,0.4887784133,55c899c0f6f1d0103dd85a32,T
396468,35,Arkansas,AR,,5,,04APR,A,2014,0.4887708463,55c899c0f6f1d0103dd85a23,T
396468,34,Arkansas,AR,,5,,28MAR,A,2014,0.4887355343,55c899bff6f1d0103dd85a14,T
396468,33,Arkansas,AR,,5,,21MAR,A,2014,0.4886674332,55c899bff6f1d0103dd85a05,T
396468,32,Arkansas,AR,,5,,14MAR,A,2014,0.488561498,55c899bff6f1d0103dd859f6,T
396468,31,Arkansas,AR,,5,,07MAR,A,2014,0.4884580849,55c899bff6f1d0103dd859e7,T
396468,30,Arkansas,AR,,5,,28FEB,A,2014,0.4882638697,55c899bff6f1d0103dd859d8,T
396468,29,Arkansas,AR,,5,,21FEB,A,2014,0.4880923554,55c899bef6f1d0103dd859c9,T
396468,28,Arkansas,AR,,5,,14FEB,A,2014,0.4878703952,55c899bef6f1d0103dd859ba,T
396468,27,Arkansas,AR,,5,,07FEB,A,2014,0.4876055568,55c899bef6f1d0103dd859ab,T
396468,26,Arkansas,AR,,5,,31JAN,A,2014,0.4870632682,55c899bef6f1d0103dd8599c,T
396468,25,Arkansas,AR,,5,,24JAN,A,2014,0.4862637082,55c899bef6f1d0103dd8598d,T
396468,24,Arkansas,AR,,5,,17JAN,A,2014,0.4851993099,55c899bef6f1d0103dd8597e,T
396468,23,Arkansas,AR,,5,,10JAN,A,2014,0.4839356514,55c899bdf6f1d0103dd8596f,T
396468,22,Arkansas,AR,,5,,03JAN,A,2014,0.4815193154,55c899bdf6f1d0103dd85960,T
396468,21,Arkansas,AR,,5,,27DEC,A,2014,0.4772844212,55c899bdf6f1d0103dd85951,T
396468,20,Arkansas,AR,,5,,20DEC,A,2014,0.4747041371,55c899bdf6f1d0103dd85942,T
396468,19,Arkansas,AR,,5,,13DEC,A,2014,0.4723357242,55c899bdf6f1d0103dd85933,T
396468,18,Arkansas,AR,,5,,06DEC,A,2014,0.4660678785,55c899bcf6f1d0103dd85924,T
396468,17,Arkansas,AR,,5,,29NOV,A,2014,0.458311894,55c899bcf6f1d0103dd85915,T
396468,16,Arkansas,AR,,5,,22NOV,A,2014,0.4455945995,55c899bcf6f1d0103dd85906,T
396468,15,Arkansas,AR,,5,,15NOV,A,2014,0.4367590826,55c899bcf6f1d0103dd858f7,T
396468,14,Arkansas,AR,,5,,08NOV,A,2014,0.4097909536,55c899bcf6f1d0103dd858e8,T
396468,13,Arkansas,AR,,5,,01NOV,A,2014,0.3794404585,55c899bbf6f1d0103dd858d9,T
396468,12,Arkansas,AR,,5,,25OCT,A,2014,0.3408345692,55c899bbf6f1d0103dd858ca,T
396468,11,Arkansas,AR,,5,,18OCT,A,2014,0.2939203158,55c899bbf6f1d0103dd858bb,T
396468,10,Arkansas,AR,,5,,11OCT,A,2014,0.2355852174,55c899bbf6f1d0103dd858ac,T
396468,9,Arkansas,AR,,5,,04OCT,A,2014,0.1665027188,55c899bbf6f1d0103dd8589d,T
396468,8,Arkansas,AR,,5,,27SEP,A,2014,0.1025959218,55c899baf6f1d0103dd8588e,T
396468,7,Arkansas,AR,,5,,20SEP,A,2014,0.0603655275,55c899baf6f1d0103dd8587f,T
396468,6,Arkansas,AR,,5,,13SEP,A,2014,0.0329913133,55c899baf6f1d0103dd85870,T
396468,5,Arkansas,AR,,5,,06SEP,A,2014,0.015459003,55c899baf6f1d0103dd85861,T
396468,4,Arkansas,AR,,5,,30AUG,A,2014,0.0059929175,55c899baf6f1d0103dd85852,T
396468,3,Arkansas,AR,,5,,23AUG,A,2014,0.0019471937,55c899b9f6f1d0103dd85843,T
396468,2,Arkansas,AR,,5,,16AUG,A,2014,0.0008802728,55c899b9f6f1d0103dd85834,T
396468,1,Arkansas,AR,,5,,09AUG,A,2014,0.0003455512,55c899b9f6f1d0103dd85825,T
2361070,52,California,CA,,6,,01AUG,A,2014,0.4573862692,55c899cbf6f1d0103dd85e2e,T
2361070,51,California,CA,,6,,25JUL,A,2014,0.4573862692,55c899cbf6f1d0103dd85e1f,T
2361070,50,California,CA,,6,,18JUL,A,2014,0.4573862692,55c899cbf6f1d0103dd85e10,T
2361070,49,California,CA,,6,,11JUL,A,2014,0.4573862692,55c899caf6f1d0103dd85e01,T
2361070,48,California,CA,,6,,04JUL,A,2014,0.4573862692,55c899caf6f1d0103dd85df2,T
2361070,47,California,CA,,6,,27JUN,A,2014,0.4573862692,55c899caf6f1d0103dd85de3,T
2361070,46,California,CA,,6,,20JUN,A,2014,0.4573862692,55c899caf6f1d0103dd85dd4,T
2361070,45,California,CA,,6,,13JUN,A,2014,0.4573862692,55c899caf6f1d0103dd85dc5,T
2361070,44,California,CA,,6,,06JUN,A,2014,0.4573862692,55c899caf6f1d0103dd85db6,T
2361070,43,California,CA,,6,,30MAY,A,2014,0.4573862692,55c899caf6f1d0103dd85da7,T
2361070,42,California,CA,,6,,23MAY,A,2014,0.4573849989,55c899caf6f1d0103dd85d98,T
2361070,41,California,CA,,6,,16MAY,A,2014,0.4573790692,55c899c9f6f1d0103dd85d89,T
2361070,40,California,CA,,6,,09MAY,A,2014,0.4573680572,55c899c9f6f1d0103dd85d7a,T
2361070,39,California,CA,,6,,02MAY,A,2014,0.4573511155,55c899c9f6f1d0103dd85d6b,T
2361070,38,California,CA,,6,,25APR,A,2014,0.4573371392,55c899c9f6f1d0103dd85d5c,T
2361070,37,California,CA,,6,,18APR,A,2014,0.4573172331,55c899c9f6f1d0103dd85d4d,T
2361070,36,California,CA,,6,,11APR,A,2014,0.4572926676,55c899c9f6f1d0103dd85d3e,T
2361070,35,California,CA,,6,,04APR,A,2014,0.4572630199,55c899c8f6f1d0103dd85d2f,T
2361070,34,California,CA,,6,,28MAR,A,2014,0.4572215136,55c899c8f6f1d0103dd85d20,T
2361070,33,California,CA,,6,,21MAR,A,2014,0.4571287585,55c899c8f6f1d0103dd85d11,T
2361070,32,California,CA,,6,,14MAR,A,2014,0.4569902625,55c899c8f6f1d0103dd85d02,T
2361070,31,California,CA,,6,,07MAR,A,2014,0.4567895057,55c899c8f6f1d0103dd85cf3,T
2361070,30,California,CA,,6,,28FEB,A,2014,0.4565235246,55c899c7f6f1d0103dd85ce4,T
2361070,29,California,CA,,6,,21FEB,A,2014,0.4561804598,55c899c7f6f1d0103dd85cd5,T
2361070,28,California,CA,,6,,14FEB,A,2014,0.4557001693,55c899c7f6f1d0103dd85cc6,T
2361070,27,California,CA,,6,,07FEB,A,2014,0.4552054787,55c899c7f6f1d0103dd85cb7,T
2361070,26,California,CA,,6,,31JAN,A,2014,0.4544032998,55c899c7f6f1d0103dd85ca8,T
2361070,25,California,CA,,6,,24JAN,A,2014,0.4533148101,55c899c7f6f1d0103dd85c99,T
2361070,24,California,CA,,6,,17JAN,A,2014,0.4518760554,55c899c6f6f1d0103dd85c8a,T
2361070,23,California,CA,,6,,10JAN,A,2014,0.4501039777,55c899c6f6f1d0103dd85c7b,T
2361070,22,California,CA,,6,,03JAN,A,2014,0.447425955,55c899c6f6f1d0103dd85c6c,T
2361070,21,California,CA,,6,,27DEC,A,2014,0.4436509712,55c899c6f6f1d0103dd85c5d,T
2361070,20,California,CA,,6,,20DEC,A,2014,0.4413549788,55c899c6f6f1d0103dd85c4e,T
2361070,19,California,CA,,6,,13DEC,A,2014,0.4391203979,55c899c6f6f1d0103dd85c3f,T
2361070,18,California,CA,,6,,06DEC,A,2014,0.4340726873,55c899c5f6f1d0103dd85c30,T
2361070,17,California,CA,,6,,29NOV,A,2014,0.4276234927,55c899c5f6f1d0103dd85c21,T
2361070,16,California,CA,,6,,22NOV,A,2014,0.4192069694,55c899c5f6f1d0103dd85c12,T
2361070,15,California,CA,,6,,15NOV,A,2014,0.4125299118,55c899c5f6f1d0103dd85c03,T
2361070,14,California,CA,,6,,08NOV,A,2014,0.3978272555,55c899c5f6f1d0103dd85bf4,T
2361070,13,California,CA,,6,,01NOV,A,2014,0.379660069,55c899c5f6f1d0103dd85be5,T
2361070,12,California,CA,,6,,25OCT,A,2014,0.3556040265,55c899c4f6f1d0103dd85bd6,T
2361070,11,California,CA,,6,,18OCT,A,2014,0.3251165785,55c899c4f6f1d0103dd85bc7,T
2361070,10,California,CA,,6,,11OCT,A,2014,0.2856382905,55c899c4f6f1d0103dd85bb8,T
2361070,9,California,CA,,6,,04OCT,A,2014,0.2365906131,55c899c4f6f1d0103dd85ba9,T
2361070,8,California,CA,,6,,27SEP,A,2014,0.1824215292,55c899c4f6f1d0103dd85b9a,T
2361070,7,California,CA,,6,,20SEP,A,2014,0.1313781459,55c899c4f6f1d0103dd85b8b,T
2361070,6,California,CA,,6,,13SEP,A,2014,0.0894145449,55c899c3f6f1d0103dd85b7c,T
2361070,5,California,CA,,6,,06SEP,A,2014,0.0551762548,55c899c3f6f1d0103dd85b6d,T
2361070,4,California,CA,,6,,30AUG,A,2014,0.0300867826,55c899c3f6f1d0103dd85b5e,T
2361070,3,California,CA,,6,,23AUG,A,2014,0.0154095389,55c899c3f6f1d0103dd85b4f,T
2361070,2,California,CA,,6,,16AUG,A,2014,0.0077951945,55c899c3f6f1d0103dd85b40,T
